text,head,tail,url,date
Samuel Huntington to William Palfrey ,Samuel Huntington,William Palfrey,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016247)),1780-11-08
George Plater to Thomas Sim Lee ,George Plater,Thomas Sim Lee,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016266)),NA
Samuel Huntington to Charles Stewart ,Samuel Huntington,Charles Stewart,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016286)),NA
Samuel Huntington to George Washington ,Samuel Huntington,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016307)),1780-11-25
John Sullivan to John Stark ,John Sullivan,John Stark,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016324)),NA
James Madison to Edmund Pendleton ,James Madison,Edmund Pendleton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016341)),1780-12-05
John Mathews to Nathanael Greene ,John Mathews,Nathanael Greene,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016363)),1780-12-13
Samuel Huntington to John Jay ,Samuel Huntington,John Jay,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016380)),1780-12-18
James Lovell to Benjamin Franklin ,James Lovell,Benjamin Franklin,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016397)),1780-12-22
William Sharpe to Unknown ,William Sharpe,Unknown,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016414)),1780-12-26
Samuel Huntington to John Laurens ,Samuel Huntington,John Laurens,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016431)),1781-01-01
Samuel Huntington to James Reed ,Samuel Huntington,James Reed,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016451)),1781-01-05
James Madison to Thomas Jefferson ,James Madison,Thomas Jefferson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016481)),1781-01-09
Samuel Adams to Richard Henry Lee ,Samuel Adams,Richard Henry Lee,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016503)),1781-01-15
John Sullivan to Meshech Weare ,John Sullivan,Meshech Weare,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016522)),1781-01-21
John Mathews to William Livingston ,John Mathews,William Livingston,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016539)),1781-01-29
James Lovell to Horatio Gates ,James Lovell,Horatio Gates,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016557)),1781-02-01
James Lovell to Timothy Pickering ,James Lovell,Timothy Pickering,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016576)),NA
Abraham Clark to the Board of War ,Abraham Clark,the Board of War,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016592)),NA
Samuel Huntington to George Washington ,Samuel Huntington,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016612)),1781-02-15
Samuel Huntington to George Washington ,Samuel Huntington,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016630)),1781-02-20
Samuel Huntington to John Hancock ,Samuel Huntington,John Hancock,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg016649)),1781-02-27
John Adams to Jonathan Dickinson Sergeant ,John Adams,Jonathan Dickinson Sergeant,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg0059)),1776-08-17
Roger Sherman to Zebulon Butler ,Roger Sherman,Zebulon Butler,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00527)),NA
John Adams to Henry Knox ,John Adams,Henry Knox,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00549)),1776-08-26
"William Hooper to Jonathan Trumbull, Jr. ",William Hooper,"Jonathan Trumbull, Jr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00566)),1776-08-28
Richard Henry Lee to John Page ,Richard Henry Lee,John Page,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00584)),1776-09-03
Benjamin Franklin to George Washington ,Benjamin Franklin,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005104)),NA
"Lewis Morris to Lewis Morris, Jr. ",Lewis Morris,"Lewis Morris, Jr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005124)),1776-09-13
Elbridge Gerry to Joseph Trumbull ,Elbridge Gerry,Joseph Trumbull,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005142)),1776-09-16
"Robert Treat Paine to Jonathan Trumbull, Sr. ",Robert Treat Paine,"Jonathan Trumbull, Sr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005168)),1776-09-20
Benjamin Rush to Anthony Wayne ,Benjamin Rush,Anthony Wayne,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005192)),1776-09-24
Benjamin Rush to Anthony Wayne ,Benjamin Rush,Anthony Wayne,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005213)),1776-09-30
John Adams to Abigail Adams ,John Adams,Abigail Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005240)),NA
Oliver Wolcott to Laura Wolcott ,Oliver Wolcott,Laura Wolcott,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005258)),1776-10-08
Edward Rutledge to Robert R. Livingston ,Edward Rutledge,Robert R. Livingston,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005297)),1776-10-19
Board of War to the Maryland Council of Safety ,Board of War,the Maryland Council of Safety,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005332)),1776-10-26
John Hancock to John Langdon ,John Hancock,John Langdon,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005363)),1776-11-03
Philip Livingston to George Clinton ,Philip Livingston,George Clinton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005387)),NA
John Hancock to William Livingston ,John Hancock,William Livingston,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005407)),NA
William Whipple to Josiah Bartlett ,William Whipple,Josiah Bartlett,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005437)),1776-11-16
John Witherspoon to Richard Stockton ,John Witherspoon,Richard Stockton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005460)),1776-11-21
Samuel Adams to Elizabeth Adams ,Samuel Adams,Elizabeth Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005486)),1776-11-29
Samuel Adams to James Warren ,Samuel Adams,James Warren,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005510)),1776-12-06
Elbridge Gerry to Unknown ,Elbridge Gerry,Unknown,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005537)),1776-12-12
Elbridge Gerry to James Warren? ,Elbridge Gerry,James Warren?,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005562)),1776-12-23
Samuel Adams to Elizabeth Adams ,Samuel Adams,Elizabeth Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005582)),1776-12-26
John Hancock to the States ,John Hancock,the States,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg005610)),1776-12-30
Samuel Huntington to Thomas Jefferson ,Samuel Huntington,Thomas Jefferson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01711)),1781-03-04
John Sullivan to George Washington ,John Sullivan,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01729)),1781-03-06
Samuel Adams to Elizabeth Adams ,Samuel Adams,Elizabeth Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01754)),1781-03-15
Theodorick Bland to St. George Tucker ,Theodorick Bland,St. George Tucker,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01771)),1781-03-22
"Samuel Huntington to Jonathan Trumbull, Sr. ",Samuel Huntington,"Jonathan Trumbull, Sr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01791)),NA
Alexander McDougall to John Laurance ,Alexander McDougall,John Laurance,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017111)),1781-04-02
Daniel Carroll to Thomas Sim Lee ,Daniel Carroll,Thomas Sim Lee,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017134)),1781-04-10
Samuel Huntington to John Paul Jones ,Samuel Huntington,John Paul Jones,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017160)),NA
Samuel Huntington to Robert Morris ,Samuel Huntington,Robert Morris,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017178)),NA
Daniel Carroll to Charles Carroll of Carrollton ,Daniel Carroll,Charles Carroll of Carrollton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017198)),NA
James Lovell to Elbridge Gerry ,James Lovell,Elbridge Gerry,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017216)),1781-05-08
"Samuel Huntington to Jonathan Trumbull, Sr. ",Samuel Huntington,"Jonathan Trumbull, Sr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017234)),1781-05-14
James Lovell to Abigail Adams ,James Lovell,Abigail Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017254)),NA
Samuel Huntington to George Washington ,Samuel Huntington,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017271)),1781-05-28
Samuel Huntington to Nathanael Greene ,Samuel Huntington,Nathanael Greene,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017290)),1781-06-03
James Lovell to Elbridge Gerry ,James Lovell,Elbridge Gerry,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017318)),1781-06-14
Joseph Jones to George Washington ,Joseph Jones,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017337)),1781-06-20
Samuel Huntington to Thomas Barclay ,Samuel Huntington,Thomas Barclay,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017356)),NA
"Roger Sherman to Jonathan Trumbull, Sr. ",Roger Sherman,"Jonathan Trumbull, Sr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017374)),1781-07-03
Thomas McKean to John Hancock ,Thomas McKean,John Hancock,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017394)),NA
Oliver Ellsworth to Samuel Lyman ,Oliver Ellsworth,Samuel Lyman,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017413)),1781-07-18
James Lovell to Nathaniel Peabody ,James Lovell,Nathaniel Peabody,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017433)),1781-07-25
"James Madison to James Madison, Sr. ",James Madison,"James Madison, Sr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017452)),1781-08-01
Thomas McKean to George Washington ,Thomas McKean,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017477)),NA
Elias Boudinot to Lewis Pintard ,Elias Boudinot,Lewis Pintard,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017495)),1781-08-14
Elias Boudinot to Lewis Pintard ,Elias Boudinot,Lewis Pintard,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017517)),NA
James M. Varnum to George Washington ,James M. Varnum,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017537)),NA
John Witherspoon to Samuel Huntington ,John Witherspoon,Samuel Huntington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg017555)),1781-08-30
Richard Henry Lee to John Page ,Richard Henry Lee,John Page,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00620)),1777-01-02
John Witherspoon to David Witherspoon ,John Witherspoon,David Witherspoon,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00650)),NA
John Hancock to Robert Treat Paine ,John Hancock,Robert Treat Paine,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00673)),1777-01-13
John Hancock to the New York Convention ,John Hancock,the New York Convention,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006101)),NA
Benjamin Rush to Julia Rush ,Benjamin Rush,Julia Rush,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006128)),1777-01-25
Francis Lewis to John McKesson ,Francis Lewis,John McKesson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006166)),1777-01-31
John Adams to James Warren ,John Adams,James Warren,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006188)),1777-02-03
Richard Henry Lee to Patrick Henry ,Richard Henry Lee,Patrick Henry,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006214)),1777-02-06
Robert Morris to Richard Henry Lee ,Robert Morris,Richard Henry Lee,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006250)),NA
Lewis Morris to John Jay ,Lewis Morris,John Jay,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006277)),NA
William Whipple to John Langdon ,William Whipple,John Langdon,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006301)),1777-02-19
John Hancock to Certain Continental Officers ,John Hancock,Certain Continental Officers,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006332)),1777-02-22
Samuel Chase to the Maryland Council of Safety ,Samuel Chase,the Maryland Council of Safety,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006363)),1777-02-27
William Ellery to Nicholas Cooke ,William Ellery,Nicholas Cooke,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006384)),1777-03-06
Thomas Burke to Richard Caswell ,Thomas Burke,Richard Caswell,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006403)),1777-03-11
John Hancock to Joseph Trumbull ,John Hancock,Joseph Trumbull,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006422)),1777-03-16
"Roger Sherman to Jonathan Trumbull, Jr. ",Roger Sherman,"Jonathan Trumbull, Jr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006438)),1777-03-21
Elbridge Gerry to Joseph Trumbull ,Elbridge Gerry,Joseph Trumbull,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006461)),1777-03-26
John Adams to Abigail Adams ,John Adams,Abigail Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006481)),1777-03-31
John Hancock to Thomas Johnson ,John Hancock,Thomas Johnson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006498)),1777-04-02
Daniel Roberdeau to Elisha Hinrnan ,Daniel Roberdeau,Elisha Hinrnan,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006518)),1777-04-07
John Adams to Abigail Adams ,John Adams,Abigail Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006541)),1777-04-13
John Hancock to George Washington ,John Hancock,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006560)),1777-04-16
Lewis Morris to the New York Convention ,Lewis Morris,the New York Convention,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006585)),1777-04-19
Oliver Wolcott to Samuel Lyman ,Oliver Wolcott,Samuel Lyman,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006607)),1777-04-23
Philip Schuyler to the Board of Treasury ,Philip Schuyler,the Board of Treasury,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006628)),NA
"Roger Sherman to Jonathan Trumbull, Sr. ",Roger Sherman,"Jonathan Trumbull, Sr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg006652)),1777-04-30
Roger Sherman to Oliver Ellsworth ,Roger Sherman,Oliver Ellsworth,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01815)),1781-09-04
James Duane to Robert R. Livingston ,James Duane,Robert R. Livingston,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01834)),1781-09-11
James M. Varnum to Nathanael Greene ,James M. Varnum,Nathanael Greene,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01853)),1781-09-17
Ezra L'Hommedieu to John Tayler,Ezra L'Hommedieu,John Tayler,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01876)),1781-09-26
Abraham Clark to James Caldwell ,Abraham Clark,James Caldwell,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01895)),1781-10-02
Elias Boudinot to Lewis Pintard ,Elias Boudinot,Lewis Pintard,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018113)),1781-10-09
Elias Boudinot to Elisha Boudinot ,Elias Boudinot,Elisha Boudinot,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018134)),NA
Thomas McKean to Benjamin Franklin ,Thomas McKean,Benjamin Franklin,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018153)),1781-10-21
John Hanson to Thomas Sim Lee ,John Hanson,Thomas Sim Lee,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018174)),1781-10-30
"Richard Law to Jonathan Trumbull, Sr. ",Richard Law,"Jonathan Trumbull, Sr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018191)),1781-11-06
John Hanson to Louis Le Begue Duportail ,John Hanson,Louis Le Begue Duportail,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018208)),1781-11-17
James Madison to Edmund Pendleton ,James Madison,Edmund Pendleton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018227)),1781-11-28
John Hanson to the States ,John Hanson,the States,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018252)),NA
John Hanson to Thomas Sim Lee ,John Hanson,Thomas Sim Lee,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018275)),NA
William Floyd to George Clinton ,William Floyd,George Clinton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018298)),1782-01-15
Samuel Osgood to John Lowell ,Samuel Osgood,John Lowell,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018327)),1782-02-02
Samuel Livermore to Meshech Weare ,Samuel Livermore,Meshech Weare,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018347)),1782-02-20
Samuel Osgood to James Lovell ,Samuel Osgood,James Lovell,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018367)),1782-03-02
William Ellery to Joseph Clarke ,William Ellery,Joseph Clarke,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018392)),1782-03-17
William Ellery to Christopher Ellery ,William Ellery,Christopher Ellery,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018410)),1782-03-25
Arthur Middleton to Aedanus Burke ,Arthur Middleton,Aedanus Burke,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018430)),1782-04-07
Theodorick Bland to St. George Tucker ,Theodorick Bland,St. George Tucker,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018448)),1782-04-19
Arthur Middleton to Ralph Izard ,Arthur Middleton,Ralph Izard,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018468)),1782-05-01
Theodorick Bland to St. George Tucker ,Theodorick Bland,St. George Tucker,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018493)),1782-05-20
John Morin Scott to George Clinton ,John Morin Scott,George Clinton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018511)),NA
Arthur Middleton to Aedanus Burke ,Arthur Middleton,Aedanus Burke,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018536)),1782-06-10
Elias Boudinot to William Livingston ,Elias Boudinot,William Livingston,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018555)),1782-06-19
John Hanson to George Washington ,John Hanson,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018574)),NA
James Madison to Edmund Randolph ,James Madison,Edmund Randolph,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018593)),1782-07-09
John Hanson to Philip Thomas ,John Hanson,Philip Thomas,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg018617)),1782-07-23
James Lovell to Horatio Gates ,James Lovell,Horatio Gates,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg0072)),1777-05-01
John Adams to Abigail Adams ,John Adams,Abigail Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00730)),NA
John Adams to Nathanael Greene ,John Adams,Nathanael Greene,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00751)),1777-05-10
John Adams to Abigail Adams ,John Adams,Abigail Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00776)),NA
Robert Morris to Jonathan Hudson ,Robert Morris,Jonathan Hudson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00795)),1777-05-20
Richard Henry Lee to Patrick Henry ,Richard Henry Lee,Patrick Henry,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007117)),1777-05-26
James Lovell to George Washington ,James Lovell,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007142)),NA
John Adams to James Warren ,John Adams,James Warren,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007167)),1777-06-11
Thomas Burke to Richard Caldwell ,Thomas Burke,Richard Caldwell,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007191)),1777-06-18
James Duane to Robert R. Livingston ,James Duane,Robert R. Livingston,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007215)),1777-06-24
Robert Morris to Silas Deane ,Robert Morris,Silas Deane,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007238)),1777-06-29
Thomas Burke to Richard Caswell ,Thomas Burke,Richard Caswell,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007259)),1777-07-05
Elbridge Gerry to Joseph Trumbull ,Elbridge Gerry,Joseph Trumbull,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007278)),1777-07-08
Henry Marchant to Nicholas Cooke ,Henry Marchant,Nicholas Cooke,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007300)),1777-07-14
John Adams to Abigail Adams ,John Adams,Abigail Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007317)),1777-07-20
John Hancock to William Barton ,John Hancock,William Barton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007335)),1777-07-26
John Hancock to William Alexander ,John Hancock,William Alexander,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007354)),NA
Samuel Adams to Samuel Freeman ,Samuel Adams,Samuel Freeman,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007371)),1777-08-05
John Adams to Abigail Adams ,John Adams,Abigail Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007390)),1777-08-08
Thomas Burke to Francis Nash ,Thomas Burke,Francis Nash,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007408)),1777-08-16
Samuel Adams to Elizabeth Adams ,Samuel Adams,Elizabeth Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007424)),1777-08-19
James Lovell to Oliver Wolcott ,James Lovell,Oliver Wolcott,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007442)),1777-08-22
Samuel Chase to Thomas Johnson ,Samuel Chase,Thomas Johnson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007460)),1777-08-25
Henry Laurens to Solomon Legare ,Henry Laurens,Solomon Legare,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007482)),1777-08-27
John Hancock to George Washington ,John Hancock,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007499)),1777-09-01
Samuel Chase to Thomas Johnson ,Samuel Chase,Thomas Johnson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007518)),NA
Henry Laurens to John Rutledge ,Henry Laurens,John Rutledge,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007536)),1777-09-10
John Hancock to George Washington ,John Hancock,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007555)),NA
Elbridge Gerry to James Warren ,Elbridge Gerry,James Warren,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg007574)),1777-09-17
Benjamin Huntington to Anne Huntington ,Benjamin Huntington,Anne Huntington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01911)),1782-08-05
James Madison to Edmund Randolph ,James Madison,Edmund Randolph,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01937)),1782-08-13
